Subsegmento,Sexo,Region,Edad,Renta,Antiguedad,Internauta,Adicional,Dualidad,Monoproducto,Ctacte,Consumo,Hipotecario,Debito,Cuentas,TC,CUPO_L1,CUPO_L2,CUPO_MX,FlgAct_T12,FlgActCN_T12,FlgActCI_T12,FlgActAN_T12,FlgActAI_T12,FlgActPAT_T12,FlgActCCPC_T12,FlgActCCOT_T12,FlgActCOL_T12,Fac_T12,Txs_T12,FacCN_T12,TxsCN_T12,FacCI_T12,TxsCI_T12,FacAN_T12,TxsAN_T12,FacAI_T12,TxsAI_T12,FacPAT_T12,TxsPAT_T12,FacCCPC_T12,TxsCCPC_T12,FacCCOT_T12,TxsCCOT_T12,FacCOL_T12,TxsCOL_T12,FacDebCom_T12,TxsDebCom_T12,FacDebAtm_T12,TxsDebAtm_T12,Col_T12,ColL1TE_T12,PagoNac_T12,PagoInt_T12,EeccNac_T12,EeccInt_T12,UsoL1_T12,UsoL2_T12,UsoLI_T12,target
160,H,13.0,34,445012.0,21,1,0,0,0,1,0,0,1,1,1,450000,60000.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4990.0,1.0,260000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
170,M,4.0,31,1190264.0,12,1,1,1,0,1,0,0,1,2,3,1200000,240000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,2.0,74000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
160,H,13.0,30,359051.0,8,1,0,1,0,1,0,0,1,2,2,858000,120000.0,600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
160,H,5.0,32,479521.0,18,1,0,0,0,1,0,0,1,1,1,465000,60000.0,300.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,55980.0,2.0,55980.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18980.0,1.0,0.0,0.0,0.0,0.0,359000.0,6.0,71081.0,51.0,38288.0,0.0,45649.0,0.0,45649.0,29098.0,0.0,0
170,M,1.0,34,1007364.0,67,1,0,1,0,1,0,0,1,2,2,2018000,2260001.0,1000.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,283408.0,2.0,283408.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283408.0,2.0,0.0,0.0,0.0,0.0,370642.0,14.0,182000.0,8.0,310352.0,0.0,0.0,0.0,180856.0,0.0,180856.0,416269.0,0.0,0
210,H,13.0,34,701153.8,56,1,0,0,0,1,0,1,1,1,1,1250000,1540001.0,3750.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,47200.0,2.0,47200.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29900.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93605.0,9343.0,9000.0,0.0,57250.0,0.0,74550.0,74098.0,0.0,0
160,H,13.0,30,586957.0,11,1,1,1,0,1,0,0,1,2,3,1840000,120000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
160,M,5.0,32,420194.0,12,0,0,1,0,1,0,0,1,2,2,800000,160000.0,2000.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,1.0,10000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0
170,M,13.0,34,849417.0,6,1,0,1,0,1,0,1,1,2,2,800000,160000.0,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
210,H,2.0,30,413560.4,39,1,0,1,0,1,0,0,1,2,2,1862000,1001.0,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327232.0,14.0,744000.0,16.0,0.0,0.0,0.0,0.0,0.0,-12.95,0.0,0.0,-12.95,0
170,H,1.0,34,793498.0,7,1,0,0,0,1,0,0,1,1,1,500000,100000.0,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
170,M,13.0,34,852315.0,61,1,1,1,0,1,0,1,1,2,3,3707033,160001.0,1316.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42400.0,1.0,42400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42400.0,1.0,0.0,0.0,407778.0,26.0,764000.0,14.0,84290.0,0.0,0.0,0.0,45498.0,0.0,45498.0,42571.0,0.0,0
220,H,2.0,30,713957.0,16,1,1,1,0,1,0,0,1,2,4,600000,120000.0,1040.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,69000.0,1.0,69000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69000.0,1.0,0.0,0.0,0.0,0.0,261148.0,18.0,2030000.0,22.0,23000.0,0.0,0.0,0.0,23455.0,0.0,0.0,46000.0,0.0,0
170,M,10.0,34,661735.0,34,0,0,0,0,1,0,0,1,1,1,1190000,1000.0,1850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41380.0,2.0,216000.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
170,H,1.0,33,716994.0,8,1,0,0,0,1,0,0,1,1,1,775000,100000.0,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
160,H,13.0,31,503599.0,62,1,1,0,0,1,0,0,1,1,2,1297200,2670000.0,1300.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,1.0,11611.0,8111.0,12000.0,0.0,12468.0,0.0,15968.0,0.0,0.0,0
170,M,13.0,34,654030.0,27,1,0,1,0,1,0,0,1,2,2,1000000,2.0,1716.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,125190.0,2.0,125190.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100200.0,1.0,24990.0,1.0,0.0,0.0,95824.0,14.0,322000.0,8.0,158835.0,125435.0,112000.0,0.0,237134.0,0.0,126607.62,125256.0,0.0,0
220,M,3.0,29,425349.0,20,1,0,1,0,1,0,0,1,2,2,1150000,260000.0,1950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159182.0,28.0,88000.0,10.0,1993.0,1993.0,0.0,0.0,4061.0,0.0,4061.0,0.0,0.0,0
210,M,9.0,29,289651.0,28,0,0,0,0,1,0,0,1,1,1,20000,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,86088.0,4.0,86088.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43348.0,3.0,42740.0,1.0,0.0,0.0,0.0,0.0,20000.0,2.0,417408.0,281496.0,205000.0,0.0,334657.0,0.0,294657.0,137612.0,0.0,0
160,M,13.0,33,460688.0,95,1,0,1,0,1,0,0,0,2,2,1861600,90001.0,1000.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,240940.0,5.0,240940.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230940.0,4.0,0.0,0.0,0.0,0.0,262750.0,26.0,374000.0,20.0,23955.0,59.0,44201.0,0.0,78130.0,0.0,78130.0,164820.0,0.0,0
220,M,8.0,30,355580.2,10,1,0,1,0,1,0,0,1,2,2,200000,40000.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
160,H,13.0,32,503517.0,23,1,0,0,0,1,0,0,1,1,1,300000,60000.0,250.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22139.0,1.0,22139.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22139.0,1.0,0.0,0.0,0.0,0.0,45103.0,9.0,31000.0,3.0,0.0,0.0,11000.0,0.0,9135.0,0.0,9135.0,14759.0,0.0,0
160,M,10.0,34,366060.0,11,0,0,1,0,1,0,0,1,2,2,1325000,200000.0,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
210,H,13.0,32,650000.0,29,1,0,0,0,1,0,0,1,1,1,952000,4640000.0,1000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500000.0,1.0,4500000.0,1.0,223875.0,25.0,199000.0,19.0,4873103.0,0.0,46424.0,0.0,46424.0,0.0,0.0,4873103.0,0.0,0
210,H,5.0,32,989501.0,26,1,1,1,0,1,0,1,1,2,3,800000,160000.0,1000.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,252086.0,6.0,139986.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,112100.0,1.0,55000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403495.0,157169.0,208000.0,0.0,445947.0,0.0,345947.0,55000.0,0.0,0
170,H,10.0,33,1202163.0,17,1,0,0,0,1,0,0,1,1,1,780000,120000.0,1000.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28141.0,2.0,28141.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61553.0,10.0,334000.0,9.0,28141.0,0.0,0.0,0.0,43151.0,0.0,43151.0,0.0,0.0,0
220,M,8.0,30,375955.8,21,1,0,0,0,1,0,0,1,1,1,250000,50000.0,300.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17547.0,1.0,17547.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17547.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,2.0,226638.0,167391.0,30000.0,0.0,208059.0,0.0,208059.0,55675.0,0.0,1
210,H,13.0,30,1012414.0,57,1,0,0,0,1,0,0,1,1,1,800000,1.0,3615.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,723280.0,9.0,723280.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565209.0,3.0,0.0,0.0,0.0,0.0,44977.0,2.0,349000.0,9.0,134551.0,0.0,119049.0,0.0,233440.0,-2.09,233440.0,547326.0,-2.09,0
210,M,13.0,30,522854.0,36,1,0,1,0,1,0,0,1,2,2,2016600,1001.0,1350.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15120.0,1.0,15120.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525532.0,18.0,316000.0,8.0,91987.0,0.0,91987.0,0.0,0.0,0.0,0.0,0.0,0.0,0
170,H,10.0,33,64800.0,27,1,0,1,0,1,0,1,1,2,2,1040000,680001.0,400.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24890.0,1.0,24890.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24890.0,1.0,0.0,0.0,0.0,0.0,96000.0,12.0,648499.0,0.0,8499.0,0.0,8499.0,0.0,0.0,665444.0,0.0,0
160,M,4.0,31,236045.0,11,1,0,0,0,1,0,0,1,1,1,560000,80000.0,1000.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53850.0,3.0,53850.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53850.0,0.0,0.0,0.0,54306.0,0.0,54306.0,0.0,0.0,0
210,H,13.0,31,722500.0,45,1,0,1,0,1,0,0,1,2,2,2134000,1001.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571956.0,62.0,498000.0,26.0,227281.0,188442.0,159782.0,0.0,281491.0,0.0,237123.0,0.0,0.0,0
160,H,13.0,30,507436.0,10,1,0,1,0,1,0,1,1,2,2,900000,200000.0,1350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
201,H,13.0,33,389869.8,98,1,0,1,0,1,0,0,1,2,2,997000,2.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
210,M,13.0,31,513511.0,32,1,0,1,0,1,0,0,1,2,2,900000,2.0,1300.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,98781.0,7.0,90671.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8110.0,1.0,15180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436049.0,167971.0,147024.0,0.0,346739.0,0.0,378349.0,111486.0,0.0,0
160,M,13.0,31,387070.0,6,1,0,1,0,1,0,0,0,2,2,600000,120000.0,600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
170,H,13.0,33,694847.0,51,1,1,1,0,1,0,0,1,2,3,2312800,180000.0,1555.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51086.0,2.0,51086.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18636.0,1.0,0.0,0.0,0.0,0.0,61065.0,9.0,351000.0,13.0,153308.0,0.0,77892.0,0.0,45442.0,0.0,0.0,132554.0,0.0,0
170,H,13.0,33,1106233.0,12,0,0,0,1,0,0,0,0,1,1,400000,4391248.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99855.0,0.0,1990.0,0.0,76275.0,0.0,99275.0,0.0,0.0,1
210,H,13.0,31,829642.0,61,1,1,0,0,0,0,0,1,1,2,600000,4160000.0,1500.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,196437.0,18.0,178741.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,17696.0,1.0,41712.0,1.0,18247.0,1.0,0.0,0.0,0.0,0.0,118000.0,7.0,4494537.0,35958.0,500000.0,0.0,587495.0,0.0,409084.0,4265294.0,0.0,1
210,H,13.0,33,879264.0,104,0,1,1,0,1,0,0,1,2,3,4530000,1001.0,750.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80990.0,4.0,80990.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763422.0,10.0,140000.0,2.0,349886.0,0.0,270946.0,0.0,267984.0,0.0,293974.0,193052.0,0.0,0
210,M,2.0,29,478914.0,14,0,0,1,0,1,0,0,1,2,2,1125000,200000.0,2000.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50125.0,3.0,50125.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50125.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,800000.0,4.0,73308.0,26044.0,5000.0,0.0,74786.0,0.0,74786.0,63973.0,0.0,0
160,M,13.0,33,453007.0,60,1,0,0,0,1,0,0,1,1,1,1186650,2.0,1680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,1.0,4663.0,0.0,0.0,0.0,10439.0,-0.2,10439.0,9984.0,-0.2,0
170,M,5.0,38,824868.0,56,1,0,0,0,1,0,1,1,1,1,2872500,1.0,1950.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,222700.0,12.0,222700.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201833.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,41000.0,3.0,433000.0,0.0,318101.0,0.0,307673.0,0.0,316663.0,366211.0,0.0,0
151,H,13.0,34,756433.2,27,1,0,1,0,1,0,0,1,1,1,949000,1000.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31740.0,12.0,664000.0,12.0,90461.0,0.0,26386.0,0.0,34386.0,0.0,8000.0,39923.0,0.0,0
160,H,13.0,33,89000.0,55,1,0,0,0,1,0,0,1,1,1,900000,100000.0,1260.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,34173.0,2.0,30000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4173.0,1.0,30000.0,1.0,0.0,0.0,0.0,0.0,259672.0,15.0,225000.0,9.0,113829.0,0.0,82252.0,0.0,82252.0,0.0,0.0,75636.0,0.0,0
210,H,3.0,32,461835.2,82,1,0,1,0,1,0,0,1,2,2,1530000,160000.0,1940.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,51730.0,2.0,24140.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27590.0,1.0,24140.0,1.0,0.0,0.0,0.0,0.0,338014.0,12.0,1484000.0,22.0,27590.0,0.0,0.0,0.0,28045.0,0.0,28045.0,24140.0,0.0,0
220,H,4.0,29,499871.0,14,1,1,0,0,1,0,0,1,1,2,400000,80000.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95692.0,6.0,95692.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160735.0,117385.0,77000.0,0.0,159822.0,0.0,189364.42,0.0,0.0,0
160,M,13.0,33,550097.0,21,1,0,0,0,1,0,0,1,1,1,800000,160000.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
160,M,13.0,34,375941.0,27,1,1,0,0,1,0,0,1,1,2,330000,200000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24990.0,1.0,24990.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24990.0,1.0,0.0,0.0,48670.0,5.0,260000.0,9.0,96477.0,119.0,88950.0,0.0,63370.0,0.0,63370.0,72190.0,0.0,0
160,M,2.0,33,346441.0,9,1,0,0,0,1,0,0,1,1,1,528000,80000.0,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
160,H,10.0,33,429528.0,15,1,0,0,0,1,0,0,1,1,1,300000,150000.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,219184.0,7.0,219184.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23959.0,2.0,163990.0,1.0,0.0,0.0,41281.0,2.0,174000.0,4.0,280204.0,0.0,120000.0,0.0,91565.0,0.0,91565.0,227442.0,0.0,0
210,H,2.0,32,1423759.0,32,1,0,0,0,1,0,0,1,1,1,1370880,102186.0,1000.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,210000.0,1.0,210000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,210000.0,0.0,1124.0,0.0,0.0,0.0,0.0,210000.0,0.0,0
160,M,4.0,29,407397.0,36,1,0,1,0,1,0,1,1,2,2,1829300,2.0,200.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59335.1,1.0,0.0,0.0,59335.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69138.0,12.0,272178.0,14.0,80704.0,204.0,89289.0,0.0,36612.0,0.0,36612.0,46200.0,0.0,0
170,H,1.0,34,832835.0,21,1,0,1,0,1,0,1,1,2,2,1687500,490000.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3576.0,0.0,1990.0,0.0,1990.0,0.0,0.0,0
170,M,13.0,33,679310.0,14,1,0,1,0,1,0,0,1,2,2,1040000,160000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
170,H,5.0,34,774330.0,19,1,1,1,0,1,0,0,1,2,3,1200000,200000.0,1500.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13000.0,1.0,13000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49982.0,10.0,530000.0,14.0,109635.08,0.0,18727.0,0.0,18727.0,203.25,0.0,0.0,203.25,0
170,M,13.0,34,664615.0,6,1,1,1,0,1,0,1,1,2,3,1000000,200000.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
160,H,13.0,33,439425.0,6,1,0,0,0,1,0,0,1,1,1,200000,40000.0,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
170,H,13.0,34,739104.0,13,1,0,1,0,1,0,0,1,2,2,660000,80000.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608034.0,26.0,462000.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
160,M,4.0,35,670310.0,34,0,0,1,0,1,0,0,1,2,2,1668720,1001.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665847.0,0.0,0.0,0.0,75973.0,0.0,75973.0,591864.0,0.0,0
160,M,13.0,33,426498.0,11,1,0,0,0,1,0,0,1,1,1,600000,120000.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
160,M,13.0,33,205485.0,19,1,0,0,0,1,0,0,1,1,1,250000,1.0,400.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,41990.0,3.0,41990.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25240.0,1.0,14970.0,1.0,0.0,0.0,92936.0,9.0,282000.0,5.0,14970.0,0.0,9500.0,0.0,9481.0,0.0,16.79,31897.0,0.0,0
220,H,13.0,29,232593.8,40,1,0,0,0,1,0,0,1,1,1,200000,1.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70296.0,12.0,72000.0,8.0,124695.0,0.0,26437.0,0.0,26437.0,0.0,0.0,124695.0,0.0,0
160,H,8.0,34,453225.0,24,1,0,1,0,1,0,0,1,2,2,600000,140000.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221202.0,194466.0,6000.0,0.0,229354.0,0.0,229354.0,0.0,0.0,0
210,M,2.0,32,769223.0,33,1,1,0,0,1,0,0,1,1,2,1566000,100000.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,47219.0,1.0,47219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47219.0,1.0,0.0,0.0,0.0,0.0,124388.0,9.0,291000.0,10.0,15740.0,0.0,0.0,0.0,0.0,0.0,0.0,47219.0,0.0,0
160,M,13.0,32,498982.0,17,1,0,1,0,1,0,0,1,2,2,1335000,220000.0,1200.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,73593.0,1.0,73593.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73593.0,1.0,0.0,0.0,0.0,0.0,139776.0,14.0,322000.0,12.0,116105.0,0.0,99027.0,0.0,116560.0,0.0,116560.0,49062.0,0.0,0
160,M,13.0,33,381384.0,9,1,0,1,0,1,0,0,1,2,2,600000,120000.0,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
170,H,10.0,32,746566.0,15,1,0,0,0,1,0,1,1,1,1,500000,100000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126043.0,17.0,38000.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
